Objective Value,160
# of rows,4
# of columns,40
Variable,Value
col_110,1.0
col_113,1.0
col_119,1.0
col_123,1.0
col_139,1.0
col_177,1.0
col_213,1.0
col_217,1.0
col_220,1.0
col_236,1.0
col_237,1.0
col_238,1.0
col_24,1.0
col_25,1.0
col_251,1.0
col_26,1.0
col_29,1.0
col_31,1.0
col_313,1.0
col_32,1.0
col_325,1.0
col_327,1.0
col_328,1.0
col_331,1.0
col_333,1.0
col_334,1.0
col_335,1.0
col_338,1.0
col_347,1.0
col_353,1.0
col_36,1.0
col_360,1.0
col_361,1.0
col_375,1.0
col_379,1.0
col_38,1.0
col_380,1.0
col_407,1.0
col_47,1.0
col_63,1.0
row_17,1.0
row_24,1.0
row_36,1.0
row_39,1.0
